MedicineCode,MedicineName,ScientificName,Alias,AliasPyCode,AliasWbCode,WbCode,PyCode,DefaultDosage,DosageQty,DosageUnit,Unit,Price,BigPackPrice,BigPackUnit,SmallPackPrice,SmallPackUnit,ChildrenPrice,FixPrice,RetPrice,InsuranceCode,InsurancePayRate,FactoryCode,Weight,WeightUnit,Volume,VolumeUnit,Remark,IsSkinTest,IsCompound,IsDrunk,ToxicLevel,IsHighRisk,IsRefrigerated,IsTumour,AntibioticLevel,IsPrecious,IsInsulin,IsAnaleptic,IsAllergyTest,IsLimited,LimitedNote,Specification,DosageForm,IsActive,IsFirstAid,PharmacyCode,PharmacyName,AntibioticPermission,PrescriptionPermission,BaseFlag,FrequencyCode,FrequencyName,UsageCode,UsageName,ExecDeptCode,Unpack,BigPackFactor,ExecDeptName,FactoryName,InsuranceTypem,MedicineProperty,SmallPackFactor,QTY,MeducalInsuranceCode
7827,吉非替尼片,NULL,NULL,NULL,NULL,NULL,JFTNP(YR,0.25,0.25,克,盒,137.61,NULL,盒,NULL,片,NULL,0,137.61,NULL,乙,1177,0.25,克,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.25g/片*10片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,10,西药房,江苏恒瑞医药,NULL,1,10,28,XL01XEJ008A001010101445
7830,盐酸利托君注射液,NULL,NULL,NULL,NULL,NULL,YSLTJZSY,50,50,mg,支,24.13,NULL,支,NULL,支,NULL,0,24.13,NULL,乙,1436,50,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50mg/支*1支/支,注射剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,3,静滴,1,0,1,西药房,广东三才石岐制药有限公司,NULL,1,1,2,XG02CAL073B002010300353
7834,注射用A型肉毒毒素,NULL,NULL,NULL,NULL,TLQ(F03),ZSYAXRDD,100,100,iu,支,660,NULL,支,NULL,支,NULL,701.6892,660,NULL,自费,247,100,iu,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,100iu/支,粉针剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,2,肌注,1,0,1,西药房,兰州生物制品研究所,NULL,1,1,62,XJ06AAA006B014020105897
7957,阿莫罗芬搽剂,NULL,NULL,NULL,NULL,AMLF,AMLFCJ5%,2.5,2.5,ml,支,205,NULL,支,NULL,支,NULL,0,205,NULL,自费,3181,2.5,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2.5ml/支,搽剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,145,涂患处,1,0,1,西药房,江苏福邦药业有限公司,NULL,1,1,53,XD01AEA039T001010101438
8073,他克莫司软膏0.1%,NULL,NULL,NULL,NULL,WDANLY0.,TKMSRG0.,10,10,g,支,124.06,NULL,支,NULL,支,NULL,0,124.06,NULL,乙,2060,10,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10g/支,软膏剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,145,涂患处,1,0,1,西药房,安斯泰来制药（中国）有限公司,NULL,1,1,187,XD11AXT002F001010179406
8722,牛痘疫苗接种家兔炎症皮肤提取物片,NULL,NULL,NULL,NULL,NULL,SJTLPP(1,4,4,IU,盒,158.96,NULL,盒,NULL,片,NULL,0,158.96,NULL,自费,2875,4,IU,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,4IU/片*30片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,30,西药房,日本脏器制药株式会社,NULL,1,30,35,XN02BGN064A001010179092
8801,★羟乙基淀粉130/0.4注射液,NULL,NULL,NULL,NULL,LAQB,QYJDF13,500,500,ml,瓶,73.6,NULL,瓶,NULL,袋,NULL,0,73.6,NULL,乙,586,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/瓶,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,北京费森尤斯卡比医药有限公司,NULL,1,1,15,XB05AAQ164B002010100033
8805,瑞格列奈片,NULL,NULL,NULL,NULL,EGMT(RS),RGLNP(FL,1,1,mg,盒,20.65,NULL,盒,NULL,片,NULL,0,20.65,NULL,乙,1603,1,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,1mg/片*60片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,60,西药房,江苏豪森药业股份有限公司,NULL,1,60,10,XA10BXR068A001020201444
8805,瑞格列奈片,NULL,NULL,NULL,NULL,EGMT(RS),RGLNP(FL,1,1,mg,盒,20.65,NULL,盒,NULL,片,NULL,0,20.65,NULL,乙,1603,1,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,1mg/片*60片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,60,西药房,江苏豪森药业股份有限公司,NULL,1,60,146,XA10BXR068A001020201444
8918,地尔硫卓缓释胶囊,NULL,NULL,NULL,NULL,NQN,DELZHSJN,90,90,mg,盒,15.48,NULL,盒,NULL,粒,NULL,0,15.48,NULL,乙,285,90,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,90mg/粒*10粒/盒,缓释胶囊,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,10,西药房,天津田边制药有限公司,NULL,1,10,126,XC08DBD250E003010100945
8920,施保利通片,NULL,NULL,NULL,NULL,SBLTP,SBLTP(16,0.3,0.3,g,盒,41.9,NULL,盒,NULL,片,NULL,0,41.9,NULL,自费,2776,0.3,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.3g/片*20片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,20,西药房,德国夏菩天然药物制药公司,NULL,1,20,130,ZA04BAS0530010179004
8932,咪达唑仑注射液,NULL,NULL,NULL,NULL,KDKW1ml,MDZLZ2ml,10,10,mg,支,20.5,NULL,支,NULL,支,NULL,0,102.5,NULL,甲,174,10,mg,NULL,NULL,NULL,0,NULL,0,2,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10mg/支,注射剂,1,1,1,西药房,NULL,NULL,1,NULL,NULL,2,肌注,1,0,1,西药房,江苏恩华药业股份有限公司,NULL,1,5,13,XN05CDM084B002020101436
8932,咪达唑仑注射液,NULL,NULL,NULL,NULL,KDKW1ml,MDZLZ2ml,10,10,mg,支,20.5,NULL,支,NULL,支,NULL,0,102.5,NULL,甲,174,10,mg,NULL,NULL,NULL,0,NULL,0,2,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10mg/支,注射剂,1,1,1,西药房,NULL,NULL,1,NULL,NULL,2,肌注,1,0,1,西药房,江苏恩华药业股份有限公司,NULL,1,5,254,XN05CDM084B002020101436
8980,巴氯芬片,NULL,NULL,NULL,NULL,FTT(RS)(,BLFP(150,10,10,mg,板,27.65,NULL,板,NULL,片,NULL,0,82.95,NULL,乙,183,10,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10mg/片*10片/板,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,10,西药房,北京诺华制药有限公司,NULL,1,30,120,XM03BXB006A001010178679
9032,赖氨肌醇维B12口服溶液,NULL,NULL,NULL,NULL,MTKEII(R,LAJCWB12,100,100,ml,瓶,17.07,NULL,瓶,NULL,瓶,NULL,0,17.07,NULL,自费,3058,100,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,100ml/瓶,口服液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,1,西药房,济川药业集团公司,NULL,1,1,23,XV02DCL022X001010101453
9039,★依西美坦片,NULL,NULL,NULL,NULL,SNT(RS)W,YXMTP(A,25,25,mg,瓶,1067.2,NULL,瓶,NULL,片,NULL,0,1067.2,NULL,乙,780,25,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,25mg/片*30片/瓶,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,30,西药房,法玛西亚普强,NULL,1,30,276,XL02BGY096A001010278720
9069,六氟化硫微泡,NULL,NULL,NULL,NULL,NULL,LFHLWP(1,59,59,mg,支,512.53,NULL,支,NULL,支,NULL,0,512.53,NULL,乙,2555,59,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,59mg/支,注射剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,7,静注,1,0,1,西药房,上海博莱科信谊药业有限责任公司,NULL,1,1,1,XV08DAL161B001010100639
9069,六氟化硫微泡,NULL,NULL,NULL,NULL,NULL,LFHLWP(1,59,59,mg,支,512.53,NULL,支,NULL,支,NULL,0,512.53,NULL,乙,2555,59,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,59mg/支,注射剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,7,静注,1,0,1,西药房,上海博莱科信谊药业有限责任公司,NULL,1,1,35,XV08DAL161B001010100639
9084,曲美布汀片,NULL,NULL,NULL,NULL,SLQNP,QMBTP(17,0.1,0.1,g,盒,15.78,NULL,盒,NULL,片,NULL,0,15.78,NULL,乙,285,0.1,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.1g/片*20片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,20,西药房,天津田边制药有限公司,NULL,1,20,78,XA03AAQ101A001010100945
9084,曲美布汀片,NULL,NULL,NULL,NULL,SLQNP,QMBTP(17,0.1,0.1,g,盒,15.78,NULL,盒,NULL,片,NULL,0,15.78,NULL,乙,285,0.1,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.1g/片*20片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,20,西药房,天津田边制药有限公司,NULL,1,20,725,XA03AAQ101A001010100945
9102,血液滤过置换基础液,NULL,NULL,NULL,NULL,ETXXIQ(R,XYLGZHJC,4000,4000,ml,袋,54,NULL,袋,NULL,袋,NULL,0,54,NULL,乙,982,4000,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,4000ml/袋,注射剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,168,透析用,1,0,1,西药房,石家庄四药有限公司,NULL,1,1,2933,XB05ZBX187B001010102763
9233,多巴酚丁胺注射液,NULL,NULL,NULL,NULL,QCS,DBFDAZSY,20,20,mg,支,29,NULL,支,NULL,支,NULL,0,290,NULL,甲,3342,20,mg,NULL,NULL,NULL,0,NULL,0,0,1,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,20mg/支,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,安徽长江药业有限公司,NULL,1,10,31,XC01CAD163B002010104451
9236,钆塞酸二钠注射液,NULL,NULL,NULL,NULL,QKSB,GSSENZSY,1814.3,1814.3,mg,瓶,1116.26,NULL,瓶,NULL,瓶,NULL,0,1116.26,NULL,自费,648,1814.3,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,1814.3mg/瓶,注射剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,58,静脉推注,1,0,1,西药房,德国拜耳公司,NULL,1,1,1926,XV08CAG153B002010278271
9246,鲑鱼降钙素喷鼻剂,NULL,NULL,NULL,NULL,PUTTKY(R,GYJGSBPW,777.7,777.7,ug,瓶,191.98,NULL,瓶,NULL,瓶,NULL,0,191.98,NULL,乙,1932,777.7,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,777.7ug/瓶,气雾剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,76,喷鼻 ,1,0,1,西药房,北京银谷世纪药业有限公司,NULL,1,1,18,XH05BAG120L025030100123
9249,米多君片,NULL,NULL,NULL,NULL,IWPT(RS),MDJP(19),2.5,2.5,mg,盒,39,NULL,盒,NULL,片,NULL,0,39,NULL,乙,3226,2.5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2.5mg/片*20片/盒,片剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,20,西药房,国药集团川抗制药有限公司,NULL,1,20,5,XC01CAM094A001010102014
9249,米多君片,NULL,NULL,NULL,NULL,IWPT(RS),MDJP(19),2.5,2.5,mg,盒,39,NULL,盒,NULL,片,NULL,0,39,NULL,乙,3226,2.5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2.5mg/片*20片/盒,片剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,20,西药房,国药集团川抗制药有限公司,NULL,1,20,10,XC01CAM094A001010102014
9278,哌唑嗪片,NULL,NULL,NULL,NULL,KKKT(RS),PZQP(F16,1,1,mg,瓶,25.48,NULL,瓶,NULL,片,NULL,0,25.48,NULL,甲,413,1,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,1mg/片*100片/瓶,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,100,西药房,上海信谊药厂有限公司,NULL,1,100,11,XC02CAP023A001010100818
9290,吡美莫司乳膏1%,NULL,NULL,NULL,NULL,XESEY(RS,BMMSRG(A,15,15,g,支,137.4,NULL,支,NULL,支,NULL,0,137.4,NULL,乙,1943,15,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,15g/支,乳膏剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,145,涂患处,1,0,1,西药房,Novartis Pharma Produkions Gmbh 德国,NULL,1,1,168,XD11AXB099F002020178626
9304,阿托品眼用凝胶,NULL,NULL,NULL,NULL,BRKHYAF0,ATPYYNJ2,2.5,2.5,g,支,31.69,NULL,支,NULL,支,NULL,0,31.69,NULL,乙,1313,2.5,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2.5g/支,眼用凝胶,1,0,1,西药房,NULL,NULL,6,NULL,NULL,17,滴眼,1,0,1,西药房,沈阳兴齐制药有限公司,NULL,1,1,15,XS01FAA068G006010101322
9304,阿托品眼用凝胶,NULL,NULL,NULL,NULL,BRKHYAF0,ATPYYNJ2,2.5,2.5,g,支,31.69,NULL,支,NULL,支,NULL,0,31.69,NULL,乙,1313,2.5,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2.5g/支,眼用凝胶,1,0,1,西药房,NULL,NULL,6,NULL,NULL,17,滴眼,1,0,1,西药房,沈阳兴齐制药有限公司,NULL,1,1,30,XS01FAA068G006010101322
9308,布林佐胺滴眼液,NULL,NULL,NULL,NULL,RDFIHI(R,BLZADYY1,5,5,ml,支,60.32,NULL,支,NULL,支,NULL,0,60.32,NULL,乙,2571,5,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5ml/支,滴眼剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,17,滴眼,1,0,1,西药房,英国爱尔康公司,NULL,1,1,8,XS01ECB172G010010178195
9308,布林佐胺滴眼液,NULL,NULL,NULL,NULL,RDFIHI(R,BLZADYY1,5,5,ml,支,60.32,NULL,支,NULL,支,NULL,0,60.32,NULL,乙,2571,5,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5ml/支,滴眼剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,17,滴眼,1,0,1,西药房,英国爱尔康公司,NULL,1,1,13,XS01ECB172G010010178195
9308,布林佐胺滴眼液,NULL,NULL,NULL,NULL,RDFIHI(R,BLZADYY1,5,5,ml,支,60.32,NULL,支,NULL,支,NULL,0,60.32,NULL,乙,2571,5,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5ml/支,滴眼剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,17,滴眼,1,0,1,西药房,英国爱尔康公司,NULL,1,1,17,XS01ECB172G010010178195
9330,枯草杆菌二联活菌肠溶胶囊,NULL,NULL,NULL,NULL,GGEQEG(R,MCACRJN(,250,250,mg,盒,20.86,NULL,盒,NULL,粒,NULL,0,20.86,NULL,乙,540,250,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,250mg/粒*20粒/盒,肠溶胶囊,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,20,西药房,北京韩美药品有限公司,NULL,1,20,619,XA07FAK084E005010200041
9342,99MTC04(核)(10mci),NULL,NULL,NULL,NULL,99MTCO4(,D-99m-GD,10,10,mci,支,180,NULL,支,NULL,支,NULL,400,180,NULL,自费,1951,10,mci,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10mci/支,其它,1,0,1,西药房,NULL,NULL,6,NULL,NULL,7,静注,1,0,1,西药房,中国原子能科学研究院,NULL,1,1,9998,XV09FXG051B002010100575
9344,99MTC-MIBI(核)(25mCi),NULL,NULL,NULL,NULL,99MTC-MI,D-99m-JY,25,25,mci,支,480,NULL,支,NULL,支,NULL,0,480,NULL,自费,1951,25,mci,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,25mci/支,其它,1,0,1,西药房,NULL,NULL,6,NULL,NULL,7,静注,1,0,1,西药房,中国原子能科学研究院,NULL,1,1,10000,XV09GAD045B002010100238
9374,葡萄糖注射液(5%),NULL,NULL,NULL,NULL,AAOQ5%(R,PTTZ(5%),250,250,ml,袋,2.93,NULL,袋,NULL,袋,NULL,0,2.93,NULL,甲,172,250,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,250ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,126,XB05BBP072B002090302180
9377,葡萄糖氯化钠注射液,NULL,NULL,NULL,NULL,RGNS500,PTTLHNZ5,500,500,ml,袋,3.35,NULL,袋,NULL,袋,NULL,0,3.35,NULL,甲,172,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,742,XB05BBP075B002100302180
9381,葡萄糖注射液(10%),NULL,NULL,NULL,NULL,RGS105,PTTZ(10%,500,500,ml,袋,3.36,NULL,袋,NULL,袋,NULL,0,3.36,NULL,甲,172,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,6,XB05BBP072B002130302180
9381,葡萄糖注射液(10%),NULL,NULL,NULL,NULL,RGS105,PTTZ(10%,500,500,ml,袋,3.36,NULL,袋,NULL,袋,NULL,0,3.36,NULL,甲,172,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,82,XB05BBP072B002130302180
9383,葡萄糖注射液(5%),NULL,NULL,NULL,NULL,GS5R5,PTTZ(5%),100,100,ml,袋,2.59,NULL,袋,NULL,袋,NULL,0,2.59,NULL,甲,172,100,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,100ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,1174,XB05BBP072B002050702180
9393,过氧苯甲酰凝胶,NULL,NULL,NULL,NULL,NGSUE(F0,GYBJXNJ5,15,15,g,支,22.46,NULL,支,NULL,支,NULL,0,22.46,NULL,乙,1068,15,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,15g/支,凝胶剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,145,涂患处,1,0,1,西药房,法国高德美制药公司,NULL,1,1,96,XD10AEG132U001010178442
9399,葡萄糖氯化钠注射液,NULL,NULL,NULL,NULL,AAORWQ,PTTLHNZ5,250,250,ml,袋,2.93,NULL,袋,NULL,袋,NULL,0,2.93,NULL,甲,172,250,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,250ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,39,XB05BBP075B002070302180
9399,葡萄糖氯化钠注射液,NULL,NULL,NULL,NULL,AAORWQ,PTTLHNZ5,250,250,ml,袋,2.93,NULL,袋,NULL,袋,NULL,0,2.93,NULL,甲,172,250,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,250ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,280,XB05BBP075B002070302180
9417,复方氯化钠注射液,NULL,NULL,NULL,NULL,TYRB,FFLHNZ(S,500,500,ml,瓶,5.8,NULL,瓶,NULL,瓶,NULL,0,5.8,NULL,甲,2411,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/瓶,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,江西科伦药业有限公司,NULL,1,1,73,XB05BBF390B002010305319
9423,注射用吡拉西坦,NULL,NULL,NULL,NULL,KRSFQ(RS,ZSYBLXT(,1,1,g,支,14.4,NULL,支,NULL,支,NULL,0,14.4,NULL,乙,2898,1,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,1g/支,粉针剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,7,静注,1,0,1,西药房,广东星昊药业有限公司,NULL,1,1,890,XN07XXB093B002010103331
9427,葡萄糖注射液(10%),NULL,NULL,NULL,NULL,AAOQ10%(,PTTZ(10%,250,250,ml,袋,2.93,NULL,袋,NULL,袋,NULL,0,2.93,NULL,甲,172,250,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,250ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,310,XB05BBP072B002100502180
9499,聚乙二醇干扰素α-2a注射液,NULL,NULL,NULL,NULL,ILRQ(G),GRS?2aZ,135,135,ug,瓶,798,NULL,瓶,NULL,瓶,NULL,0,798,NULL,乙,161,135,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,135ug/瓶,注射剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,8,皮下,1,0,1,西药房,上海罗氏制药有限公司,NULL,1,1,14,XL03ABJ163B002010100723
10149,板蓝根颗粒,NULL,NULL,NULL,NULL,*SASJO,BLGKL(GJ,10,10,g,包,8.8,NULL,包,NULL,袋,NULL,0,8.8,NULL,甲,2901,10,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10g*20袋/包,颗粒剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,20,西药房,河北万岁药业有限公司,NULL,2,20,71,ZA04BAB0189010402667
10247,布拉氏酵母菌散剂,NULL,NULL,NULL,NULL,VKEAY(RS,BLSJMJSJ,0.25,0.25,g,盒,46.67,NULL,盒,NULL,袋,NULL,0,46.67,NULL,自费,1992,0.25,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.25g/袋*6袋/盒,粉散剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,6,西药房,法国百科达制药厂,NULL,1,6,327,XA07FAB170P001010178572
10261,维生素B2片,NULL,NULL,NULL,NULL,XTGB2T(R,WSSB2P(1,5,5,mg,瓶,5.3,NULL,瓶,NULL,片,NULL,0,5.3,NULL,甲,492,5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5mg/片*100片/瓶,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,100,西药房,天津力生制药股份有限公司,NULL,1,100,126,XA11HAW039A001010100886
10263,恩他卡朋片,NULL,NULL,NULL,NULL,HXDQT,ETKPP(17,0.2,0.2,g,瓶,214.43,NULL,瓶,NULL,片,NULL,0,214.43,NULL,乙,3309,0.2,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.2g/片*30片/瓶,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,30,西药房,Orion Pharma AG,NULL,1,30,21,XN04BXE012A001010181686
10312,布洛芬混悬液,NULL,NULL,NULL,NULL,USIY,BLFHXY2g,100,100,ml,瓶,10.54,NULL,瓶,NULL,瓶,NULL,0,10.54,NULL,乙,144,100,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,100ml/瓶,口服混悬剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,1,西药房,上海强生制药有限,NULL,1,1,75,XM01AEB173X002010100734
10348,抗病毒口服液,NULL,NULL,NULL,NULL,*RUGKEI,KBDKFY(w,10,10,ml,盒,14.48,NULL,盒,NULL,支,NULL,0,14.48,NULL,乙,1100,10,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10ml*10支/盒,口服液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,10,西药房,广州市香雪制药股份有限公司,NULL,2,10,26,ZA04BAK0055010200417
